Year,Australian,International,InFlightsExc,InFlightsAll,OutFlightsExc,OutFlightsAll,InSeatsMin,InSeatsMax,OutSeatsMin,OutSeatsMax,Lat  Aus,Lon Aus,Lat International,Lon International
2015,Melbourne,Beijing,0,21,0,21,0,4746,0,4746,-37.8140,144.9633,39.9042,116.4074
2015,Melbourne,Chengdu,13,13,13,13,3185,3185,3185,3185,-37.8140,144.9633,30.5728,104.0668
2015,Melbourne,Christchurch,72,72,72,72,12447,12447,12461,12461,-37.8140,144.9633,-43.5321,172.6362
2015,Melbourne,Denpasar,122,122,123,125,34657,34657,34656,35326,-37.8140,144.9633,-8.6500,115.2167
2015,Melbourne,Doha,30,30,30,30,10050,10050,10050,10050,-37.8140,144.9633,25.2854,51.5310
2015,Melbourne,Dubai,0,120,0,120,0,50582,0,50579,-37.8140,144.9633,25.2048,55.2708
2015,Melbourne,Guangzhou,43,43,43,43,11782,11782,11782,11782,-37.8140,144.9633,23.1291,113.2644
2015,Melbourne,Ho Chi Minh City,30,30,30,30,8427,8427,8413,8413,-37.8140,144.9633,10.8231,106.6297
2015,Melbourne,Hong Kong,120,120,120,120,31482,31482,31491,31491,-37.8140,144.9633,22.3193,114.1694
2015,Melbourne,Honolulu,10,13,13,16,3030,3939,3971,4880,-37.8140,144.9633,21.3069,-157.8583
2015,Melbourne,Jakarta,13,13,13,13,2886,2886,2886,2886,-37.8140,144.9633,-6.2088,106.8456
2015,Melbourne,Kuala Lumpur,132,162,133,163,41160,51960,41501,52301,-37.8140,144.9633,3.1390,101.6869
2015,Melbourne,London,0,30,0,30,0,14520,0,14517,-37.8140,144.9633,51.5074,-0.1278
2015,Melbourne,Los Angeles,70,70,70,70,25378,25378,25765,25765,-37.8140,144.9633,34.0522,-118.2437
2015,Melbourne,Manila,13,13,13,13,4693,4693,4693,4693,-37.8140,144.9633,14.5995,120.9842
2015,Melbourne,Nadi,57,57,57,57,9726,9726,9720,9720,-37.8140,144.9633,-17.7768,177.4350
2015,Melbourne,New Delhi,0,30,0,30,0,7590,0,7590,-37.8140,144.9633,28.6139,77.2090
2015,Melbourne,Noumea,11,11,12,12,1798,1798,1956,1956,-37.8140,144.9633,-22.2558,166.4505
2015,Melbourne,Osaka,0,4,0,9,0,1340,0,3015,-37.8140,144.9633,34.6937,135.5023
2015,Melbourne,Phuket,12,14,4,15,4020,4690,1340,5025,-37.8140,144.9633,7.8804,98.3923
2015,Melbourne,Queenstown,24,24,24,24,4190,4190,4199,4199,-37.8140,144.9633,-45.0312,168.6626
2015,Melbourne,Shanghai,30,51,30,51,6900,11646,6900,11646,-37.8140,144.9633,31.2304,121.4737
2015,Melbourne,Singapore,173,203,173,203,49660,60280,49653,60273,-37.8140,144.9633,1.3521,103.8198
2015,Melbourne,Tokyo,18,19,17,20,5454,5789,5151,6156,-37.8140,144.9633,35.6895,139.6917
2015,Melbourne,Wellington,80,80,80,80,13556,13556,13587,13587,-37.8140,144.9633,-41.2865,174.7762
2015,Norfolk Island,Auckland,4,4,4,4,663,663,660,660,-29.0408,167.9583,-36.8485,174.7633
2015,Perth,Abu Dhabi,30,30,30,30,7860,7860,7860,7860,-31.9522,115.8614,24.4667,54.3667
2015,Perth,Auckland,35,35,35,35,10103,10103,10101,10101,-31.9522,115.8614,-36.8485,174.7633
2015,Perth,Bangkok,30,30,30,30,7920,7920,7920,7920,-31.9522,115.8614,13.7563,100.5018
2015,Perth,Christchurch,7,7,7,7,1610,1610,1610,1610,-31.9522,115.8614,-43.5321,172.6362
2015,Perth,Denpasar,220,248,221,250,41326,46366,41502,46722,-31.9522,115.8614,-8.6500,115.2167
2015,Perth,Doha,30,30,30,30,10095,10095,10095,10095,-31.9522,115.8614,25.2854,51.5310
2015,Perth,Dubai,90,90,90,90,29280,29280,29280,29280,-31.9522,115.8614,25.2048,55.2708
2015,Perth,Guangzhou,14,14,14,14,3052,3052,3052,3052,-31.9522,115.8614,23.1291,113.2644
2015,Perth,Hong Kong,42,42,42,42,10533,10533,10533,10533,-31.9522,115.8614,22.3193,114.1694
2015,Perth,Istanbul,0,1,0,1,0,351,0,348,-31.9522,115.8614,41.0082,28.9784
2015,Perth,Jakarta,17,17,17,17,2754,2754,2754,2754,-31.9522,115.8614,-6.2088,106.8456
2015,Perth,Johannesburg,30,30,30,30,8538,8538,8474,8474,-31.9522,115.8614,-26.2041,28.0473
2015,Perth,Kota Kinabalu,9,9,9,9,1431,1431,1431,1431,-31.9522,115.8614,5.9804,116.0735
2015,Perth,Kuala Lumpur,90,90,90,90,29034,29034,29034,29034,-31.9522,115.8614,3.1390,101.6869
2015,Perth,Mauritius,13,13,13,13,3575,3575,3575,3575,-31.9522,115.8614,-20.1669,57.5030
2015,Perth,Phuket,21,21,21,21,3654,3654,3654,3654,-31.9522,115.8614,7.8804,98.3923
2015,Perth,Singapore,201,229,201,230,52307,57347,52307,57527,-31.9522,115.8614,1.3521,103.8198
2015,Port Hedland,Denpasar,4,4,4,4,692,692,692,692,-20.3104,118.6060,-8.6500,115.2167
2015,Sydney,Abu Dhabi,59,59,60,60,19316,19316,19677,19677,-33.8688,151.2093,24.4667,54.3667
2015,Sydney,Apia,11,11,11,11,1930,1930,1936,1936,-33.8688,151.2093,City not found,City not found
2015,Sydney,Auckland,313,389,313,390,59720,86812,59682,87043,-33.8688,151.2093,-36.8485,174.7633
2015,Sydney,Bangkok,75,105,75,105,25681,36301,25681,36301,-33.8688,151.2093,13.7563,100.5018
2015,Sydney,Beijing,21,34,21,34,4767,7800,4767,7800,-33.8688,151.2093,39.9042,116.4074
2015,Sydney,Chongqing,8,8,8,8,2163,2163,2163,2163,-33.8688,151.2093,29.4316,106.9123
2015,Sydney,Christchurch,104,134,105,135,17730,28350,17926,28546,-33.8688,151.2093,-43.5321,172.6362
2015,Sydney,Dallas,23,26,26,26,7801,9253,12583,12583,-33.8688,151.2093,32.7767,-96.7970
2015,Sydney,Denpasar,94,94,94,96,23266,23266,23101,23771,-33.8688,151.2093,-8.6500,115.2167
2015,Sydney,Dubai,30,120,30,120,14580,54295,14580,54295,-33.8688,151.2093,25.2048,55.2708
2015,Sydney,Guangzhou,62,62,62,62,13516,13516,13516,13516,-33.8688,151.2093,23.1291,113.2644
2015,Sydney,Ho Chi Minh City,30,30,30,30,8400,8400,8400,8400,-33.8688,151.2093,10.8231,106.6297
2015,Sydney,Hong Kong,150,150,150,151,45055,45055,45055,45352,-33.8688,151.2093,22.3193,114.1694
2015,Sydney,Honolulu,73,73,73,73,21495,21495,21493,21493,-33.8688,151.2093,21.3069,-157.8583
2015,Sydney,Istanbul,0,1,0,1,0,351,0,348,-33.8688,151.2093,41.0082,28.9784
2015,Sydney,Jakarta,34,34,34,34,7893,7893,7893,7893,-33.8688,151.2093,-6.2088,106.8456
2015,Sydney,Johannesburg,30,30,30,30,10802,10802,10801,10801,-33.8688,151.2093,-26.2041,28.0473
2015,Sydney,Kuala Lumpur,120,120,120,120,36600,36600,36600,36600,-33.8688,151.2093,3.1390,101.6869
2015,Sydney,London,0,60,0,59,0,23425,0,23128,-33.8688,151.2093,51.5074,-0.1278
2015,Sydney,Los Angeles,113,146,116,146,39453,51782,37431,51828,-33.8688,151.2093,34.0522,-118.2437
2015,Sydney,Manila,60,60,60,60,22351,22351,22360,22360,-33.8688,151.2093,14.5995,120.9842
2015,Sydney,Nadi,119,119,119,119,23723,23723,23729,23729,-33.8688,151.2093,-17.7768,177.4350
2015,Sydney,Nanjing,0,13,0,13,0,3033,0,3033,-33.8688,151.2093,32.0603,118.7969
2015,Sydney,New Delhi,0,30,0,30,0,7590,0,7590,-33.8688,151.2093,28.6139,77.2090
2015,Sydney,New York,0,30,0,30,0,10863,0,10920,-33.8688,151.2093,40.7128,-74.0060
2015,Sydney,Noumea,25,25,25,25,4874,4874,4846,4846,-33.8688,151.2093,-22.2558,166.4505
2015,Sydney,Osaka,0,4,0,0,0,1340,0,0,-33.8688,151.2093,34.6937,135.5023
2015,Sydney,Phuket,11,13,10,21,3685,4355,3350,7035,-33.8688,151.2093,7.8804,98.3923
2015,Sydney,Port Moresby,8,8,8,8,1116,1116,1116,1116,-33.8688,151.2093,-9.4438,147.1803
2015,Sydney,Port Vila,22,22,22,22,3740,3740,3740,3740,-33.8688,151.2093,-17.7333,168.3167
2015,Sydney,Queenstown,55,55,55,55,9367,9367,9507,9507,-33.8688,151.2093,-45.0312,168.6626
2015,Sydney,Rarotonga,4,4,4,4,907,907,912,912,-33.8688,151.2093,-21.2292,-159.7761
2015,Sydney,Rotarua,7,7,7,7,1151,1151,1165,1165,-33.8688,151.2093,City not found,City not found
2015,Sydney,San Francisco,28,28,28,28,7532,7532,7532,7532,-33.8688,151.2093,37.7749,-122.4194
2015,Sydney,Santiago,17,45,17,46,6188,13174,6188,13443,-33.8688,151.2093,-33.4489,-70.6693
2015,Sydney,Seoul,60,60,60,60,17100,17100,17100,17100,-33.8688,151.2093,37.5665,126.9780
2015,Sydney,Shanghai,73,73,72,73,18779,18779,18482,18779,-33.8688,151.2093,31.2304,121.4737
2015,Sydney,Singapore,199,239,201,239,64263,77088,64877,77108,-33.8688,151.2093,1.3521,103.8198
2015,Sydney,Suva,8,8,8,8,976,976,976,976,-33.8688,151.2093,-18.1248,178.4501
2015,Sydney,Taipei,0,18,0,18,0,5400,0,5400,-33.8688,151.2093,25.0330,121.5654
2015,Sydney,Tokyo,60,60,60,60,18185,18185,18185,18185,-33.8688,151.2093,35.6895,139.6917
2015,Sydney,Tongatapu,9,9,9,9,1578,1578,1578,1578,-33.8688,151.2093,City not found,City not found
2015,Sydney,Toronto,0,30,0,30,0,8099,0,8096,-33.8688,151.2093,43.6532,-79.3832
2015,Sydney,Vancouver,0,30,0,30,0,8099,0,8096,-33.8688,151.2093,49.2827,-123.1207
2015,Sydney,Wellington,110,110,110,110,18333,18333,18362,18362,-33.8688,151.2093,-41.2865,174.7762
2015,Adelaide,Auckland,18,18,18,18,2913,2913,2901,2901,-34.9287,138.5986,-36.8485,174.7633
2015,Adelaide,Denpasar,53,53,54,54,9434,9434,9592,9592,-34.9287,138.5986,-8.6500,115.2167
2015,Adelaide,Dubai,31,31,31,31,10974,10974,10974,10974,-34.9287,138.5986,25.2048,55.2708
2015,Adelaide,Hong Kong,18,18,18,18,4509,4509,4509,4509,-34.9287,138.5986,22.3193,114.1694
2015,Adelaide,Kuala Lumpur,31,31,30,30,8711,8711,8430,8430,-34.9287,138.5986,3.1390,101.6869
2015,Adelaide,Singapore,31,31,31,31,8835,8835,8835,8835,-34.9287,138.5986,1.3521,103.8198
2015,Brisbane,Abu Dhabi,0,31,0,31,0,8122,0,8122,-27.4679,153.0281,24.4667,54.3667
2015,Brisbane,Apia,5,5,5,5,874,874,880,880,-27.4679,153.0281,City not found,City not found
2015,Brisbane,Auckland,164,210,165,210,32858,52358,33050,52382,-27.4679,153.0281,-36.8485,174.7633
2015,Brisbane,Bangkok,31,31,31,31,9292,9292,9292,9292,-27.4679,153.0281,13.7563,100.5018
2015,Brisbane,Christchurch,59,59,58,58,10068,10068,9894,9894,-27.4679,153.0281,-43.5321,172.6362
2015,Brisbane,Denpasar,57,57,59,59,12534,12534,13063,13063,-27.4679,153.0281,-8.6500,115.2167
2015,Brisbane,Dubai,0,62,0,62,0,26292,0,26292,-27.4679,153.0281,25.2048,55.2708
2015,Brisbane,Dunedin,14,14,14,14,2440,2440,2440,2440,-27.4679,153.0281,-45.8788,170.5028
2015,Brisbane,Espiritu Santo,0,5,0,4,0,850,0,680,-27.4679,153.0281,-15.3767,166.9592
2015,Brisbane,Guangzhou,22,22,22,22,4837,4837,4837,4837,-27.4679,153.0281,23.1291,113.2644
2015,Brisbane,Hong Kong,55,73,56,73,14900,19408,15151,19408,-27.4679,153.0281,22.3193,114.1694
2015,Brisbane,Honiara,26,26,26,26,3814,3814,3814,3814,-27.4679,153.0281,-9.4456,159.9729
2015,Brisbane,Honolulu,26,26,27,27,7698,7698,8001,8001,-27.4679,153.0281,21.3069,-157.8583
2015,Brisbane,Kuala Lumpur,31,31,31,31,8711,8711,8711,8711,-27.4679,153.0281,3.1390,101.6869
2015,Brisbane,Los Angeles,62,63,62,62,22464,22948,22464,22464,-27.4679,153.0281,34.0522,-118.2437
2015,Brisbane,Manila,0,13,0,13,0,2028,0,2028,-27.4679,153.0281,14.5995,120.9842
2015,Brisbane,Nadi,55,55,55,55,9416,9416,9416,9416,-27.4679,153.0281,-17.7768,177.4350
2015,Brisbane,Nauru,12,12,14,14,1536,1536,1792,1792,-27.4679,153.0281,-0.5228,166.9315
2015,Brisbane,Noumea,14,14,14,14,2214,2214,2214,2214,-27.4679,153.0281,-22.2558,166.4505
2015,Brisbane,Port Moresby,91,91,91,91,15802,15802,15776,15776,-27.4679,153.0281,-9.4438,147.1803
2015,Brisbane,Port Vila,17,22,18,22,2968,3818,3138,3818,-27.4679,153.0281,-17.7333,168.3167
2015,Brisbane,Queenstown,9,9,9,9,1584,1584,1584,1584,-27.4679,153.0281,-45.0312,168.6626
2015,Brisbane,Seoul,18,18,18,18,4806,4806,4806,4806,-27.4679,153.0281,37.5665,126.9780
2015,Brisbane,Singapore,124,186,124,186,35712,54994,35650,54932,-27.4679,153.0281,1.3521,103.8198
2015,Brisbane,Taipei,9,23,9,23,2268,6468,2268,6468,-27.4679,153.0281,25.0330,121.5654
2015,Brisbane,Wellington,58,58,57,57,10130,10130,9954,9954,-27.4679,153.0281,-41.2865,174.7762
2015,Cairns,Auckland,9,9,9,9,1461,1461,1463,1463,-16.9186,145.7661,-36.8485,174.7633
2015,Cairns,Denpasar,14,14,14,14,2520,2520,2520,2520,-16.9186,145.7661,-8.6500,115.2167
2015,Cairns,Guam,9,9,9,9,1099,1099,1099,1099,-16.9186,145.7661,13.4443,144.7937
2015,Cairns,Hong Kong,0,18,0,17,0,4508,0,4257,-16.9186,145.7661,22.3193,114.1694
2015,Cairns,Osaka,8,17,9,17,2680,5695,3015,5695,-16.9186,145.7661,34.6937,135.5023
2015,Cairns,Port Moresby,100,100,100,100,8642,8642,8642,8642,-16.9186,145.7661,-9.4438,147.1803
2015,Cairns,Rabaul,1,1,0,0,70,70,0,0,-16.9186,145.7661,-4.2000,152.1833
2015,Cairns,Tokyo,22,22,22,22,7338,7338,7338,7338,-16.9186,145.7661,35.6895,139.6917
2015,Darwin,Denpasar,36,36,36,36,6480,6480,6480,6480,-12.4611,130.8419,-8.6500,115.2167
2015,Darwin,Kuala Lumpur,14,14,13,13,2226,2226,2067,2067,-12.4611,130.8419,3.1390,101.6869
2015,Darwin,Manila,0,13,0,13,0,2028,0,2028,-12.4611,130.8419,14.5995,120.9842
2015,Darwin,Singapore,33,33,32,32,5676,5676,5496,5496,-12.4611,130.8419,1.3521,103.8198
2015,Gold Coast,Auckland,81,81,81,81,14057,14057,14044,14044,-28.0003,153.4309,-36.8485,174.7633
2015,Gold Coast,Christchurch,22,22,22,22,3834,3834,3818,3818,-28.0003,153.4309,-43.5321,172.6362
2015,Gold Coast,Kuala Lumpur,23,23,23,23,8671,8671,8671,8671,-28.0003,153.4309,3.1390,101.6869
2015,Gold Coast,Nadi,13,13,13,13,2340,2340,2340,2340,-28.0003,153.4309,-17.7768,177.4350
2015,Gold Coast,Queenstown,13,13,13,13,2340,2340,2340,2340,-28.0003,153.4309,-45.0312,168.6626
2015,Gold Coast,Singapore,17,17,16,16,6834,6834,6432,6432,-28.0003,153.4309,1.3521,103.8198
2015,Gold Coast,Tokyo,19,19,19,19,6365,6365,6365,6365,-28.0003,153.4309,35.6895,139.6917
2015,Gold Coast,Wellington,14,14,14,14,2520,2520,2520,2520,-28.0003,153.4309,-41.2865,174.7762
2015,Melbourne,Abu Dhabi,31,31,31,31,10156,10156,10156,10156,-37.8140,144.9633,24.4667,54.3667
2015,Melbourne,Auckland,228,259,228,259,44605,59745,44627,59767,-37.8140,144.9633,-36.8485,174.7633
2015,Melbourne,Bandar Seri Begawan,30,30,30,30,7620,7620,7620,7620,-37.8140,144.9633,4.9031,114.9394
2015,Melbourne,Bangkok,76,76,75,75,23731,23731,23396,23396,-37.8140,144.9633,13.7563,100.5018
2015,Melbourne,Beijing,0,23,0,23,0,5198,0,5198,-37.8140,144.9633,39.9042,116.4074
2015,Melbourne,Chengdu,13,13,13,13,3185,3185,3185,3185,-37.8140,144.9633,30.5728,104.0668
2015,Melbourne,Christchurch,69,69,68,68,11886,11886,11736,11736,-37.8140,144.9633,-43.5321,172.6362
2015,Melbourne,Denpasar,116,116,117,117,32906,32906,33247,33247,-37.8140,144.9633,-8.6500,115.2167
2015,Melbourne,Doha,31,31,31,31,10385,10385,10385,10385,-37.8140,144.9633,25.2854,51.5310
2015,Melbourne,Dubai,0,124,0,124,0,52276,0,52276,-37.8140,144.9633,25.2048,55.2708
2015,Melbourne,Guangzhou,45,45,45,45,12330,12330,12330,12330,-37.8140,144.9633,23.1291,113.2644
2015,Melbourne,Ho Chi Minh City,24,24,24,24,6636,6636,6636,6636,-37.8140,144.9633,10.8231,106.6297
2015,Melbourne,Hong Kong,120,120,120,120,31353,31353,31353,31353,-37.8140,144.9633,22.3193,114.1694
2015,Melbourne,Honolulu,14,14,13,13,4242,4242,3939,3939,-37.8140,144.9633,21.3069,-157.8583
2015,Melbourne,Jakarta,13,13,12,13,2915,2915,2693,2915,-37.8140,144.9633,-6.2088,106.8456
2015,Melbourne,Kuala Lumpur,134,165,134,165,42505,53665,42574,53734,-37.8140,144.9633,3.1390,101.6869
2015,Melbourne,London,0,31,0,31,0,15002,0,15002,-37.8140,144.9633,51.5074,-0.1278
2015,Melbourne,Los Angeles,71,72,73,73,24376,24860,26171,26171,-37.8140,144.9633,34.0522,-118.2437
2015,Melbourne,Manila,14,14,14,14,5054,5054,5054,5054,-37.8140,144.9633,14.5995,120.9842
2015,Melbourne,Nadi,47,47,50,50,8473,8473,9088,9088,-37.8140,144.9633,-17.7768,177.4350
2015,Melbourne,New Delhi,6,20,6,20,1518,5060,1518,5060,-37.8140,144.9633,28.6139,77.2090
2015,Melbourne,Noumea,8,8,8,8,1204,1204,1204,1204,-37.8140,144.9633,-22.2558,166.4505
2015,Melbourne,Osaka,0,4,0,8,0,1340,0,2680,-37.8140,144.9633,34.6937,135.5023
2015,Melbourne,Phuket,14,14,9,14,4690,4690,3015,4690,-37.8140,144.9633,7.8804,98.3923
2015,Melbourne,Queenstown,13,13,13,13,2340,2340,2340,2340,-37.8140,144.9633,-45.0312,168.6626
2015,Melbourne,Shanghai,31,54,31,54,7130,12328,7130,12328,-37.8140,144.9633,31.2304,121.4737
2015,Melbourne,Singapore,174,205,174,205,49679,60653,49679,60653,-37.8140,144.9633,1.3521,103.8198
2015,Melbourne,Tokyo,16,16,17,17,4848,4848,5151,5151,-37.8140,144.9633,35.6895,139.6917
2015,Melbourne,Wellington,75,75,75,75,12694,12694,12741,12741,-37.8140,144.9633,-41.2865,174.7762
2015,Norfolk Island,Auckland,6,6,6,6,991,991,982,982,-29.0408,167.9583,-36.8485,174.7633
2015,Perth,Abu Dhabi,31,31,31,31,8122,8122,8122,8122,-31.9522,115.8614,24.4667,54.3667
2015,Perth,Auckland,23,23,23,23,6946,6946,6946,6946,-31.9522,115.8614,-36.8485,174.7633
2015,Perth,Bangkok,31,31,31,31,8184,8184,8184,8184,-31.9522,115.8614,13.7563,100.5018
2015,Perth,Denpasar,217,248,217,248,40678,46258,40678,46258,-31.9522,115.8614,-8.6500,115.2167
2015,Perth,Doha,31,31,31,31,10278,10278,10278,10278,-31.9522,115.8614,25.2854,51.5310
2015,Perth,Dubai,93,93,93,93,33725,33725,33725,33725,-31.9522,115.8614,25.2048,55.2708
2015,Perth,Guangzhou,13,13,13,13,2964,2964,2964,2964,-31.9522,115.8614,23.1291,113.2644
2015,Perth,Hong Kong,45,45,45,45,11286,11286,11286,11286,-31.9522,115.8614,22.3193,114.1694
2015,Perth,Jakarta,18,18,18,18,2916,2916,2916,2916,-31.9522,115.8614,-6.2088,106.8456
2015,Perth,Johannesburg,29,29,29,29,7449,7449,7513,7513,-31.9522,115.8614,-26.2041,28.0473
2015,Perth,Kota Kinabalu,9,9,9,9,1431,1431,1431,1431,-31.9522,115.8614,5.9804,116.0735
2015,Perth,Kuala Lumpur,93,93,93,93,29973,29973,29973,29973,-31.9522,115.8614,3.1390,101.6869
2015,Perth,Mauritius,9,9,10,10,2475,2475,2750,2750,-31.9522,115.8614,-20.1669,57.5030
2015,Perth,Phuket,19,19,20,20,3230,3230,3400,3400,-31.9522,115.8614,7.8804,98.3923
2015,Perth,Singapore,191,222,191,222,51130,56710,51130,56710,-31.9522,115.8614,1.3521,103.8198
2015,Port Hedland,Denpasar,5,5,5,5,880,880,880,880,-20.3104,118.6060,-8.6500,115.2167
2015,Sydney,Abu Dhabi,62,62,62,62,20549,20549,20549,20549,-33.8688,151.2093,24.4667,54.3667
2015,Sydney,Apia,9,9,9,9,1584,1584,1578,1578,-33.8688,151.2093,City not found,City not found
2015,Sydney,Auckland,302,377,300,374,54904,81483,54565,80976,-33.8688,151.2093,-36.8485,174.7633
2015,Sydney,Bangkok,75,106,75,106,25604,36578,25623,36597,-33.8688,151.2093,13.7563,100.5018
2015,Sydney,Beijing,23,36,23,36,5221,8284,5221,8284,-33.8688,151.2093,39.9042,116.4074
2015,Sydney,Chongqing,9,9,9,9,2466,2466,2466,2466,-33.8688,151.2093,29.4316,106.9123
2015,Sydney,Christchurch,90,121,89,120,15407,26381,15235,26209,-33.8688,151.2093,-43.5321,172.6362
2015,Sydney,Dallas,27,27,27,27,9181,9181,13068,13068,-33.8688,151.2093,32.7767,-96.7970
2015,Sydney,Denpasar,86,86,86,86,20689,20689,20683,20683,-33.8688,151.2093,-8.6500,115.2167
2015,Sydney,Dubai,31,123,31,123,15066,55623,15066,55623,-33.8688,151.2093,25.2048,55.2708
2015,Sydney,Guangzhou,62,62,62,62,13516,13516,13516,13516,-33.8688,151.2093,23.1291,113.2644
2015,Sydney,Ho Chi Minh City,24,24,24,24,6664,6664,6664,6664,-33.8688,151.2093,10.8231,106.6297
2015,Sydney,Hong Kong,155,155,154,155,44820,44820,44467,44831,-33.8688,151.2093,22.3193,114.1694
2015,Sydney,Honolulu,73,74,73,73,21252,21736,21252,21252,-33.8688,151.2093,21.3069,-157.8583
2015,Sydney,Jakarta,31,31,31,32,7511,7511,7511,7733,-33.8688,151.2093,-6.2088,106.8456
2015,Sydney,Johannesburg,28,28,28,28,10140,10140,10138,10138,-33.8688,151.2093,-26.2041,28.0473
2015,Sydney,Kuala Lumpur,116,116,117,117,36211,36211,36279,36279,-33.8688,151.2093,3.1390,101.6869
2015,Sydney,London,0,61,0,61,0,23724,0,23724,-33.8688,151.2093,51.5074,-0.1278
2015,Sydney,Los Angeles,122,156,123,154,41304,53904,39533,53335,-33.8688,151.2093,34.0522,-118.2437
2015,Sydney,Manila,63,63,63,64,23402,23402,23402,23766,-33.8688,151.2093,14.5995,120.9842
2015,Sydney,Nadi,114,114,114,114,21791,21791,21791,21791,-33.8688,151.2093,-17.7768,177.4350
2015,Sydney,Nanjing,0,13,0,13,0,3063,0,3063,-33.8688,151.2093,32.0603,118.7969
2015,Sydney,New Delhi,7,21,7,21,1792,5334,1792,5334,-33.8688,151.2093,28.6139,77.2090
2015,Sydney,New York,0,31,0,31,0,11148,0,11262,-33.8688,151.2093,40.7128,-74.0060
2015,Sydney,Noumea,26,26,26,26,5158,5158,5155,5155,-33.8688,151.2093,-22.2558,166.4505
2015,Sydney,Osaka,0,5,0,0,0,1675,0,0,-33.8688,151.2093,34.6937,135.5023
2015,Sydney,Phuket,13,13,13,18,4355,4355,4355,6030,-33.8688,151.2093,7.8804,98.3923
2015,Sydney,Port Moresby,10,10,9,9,1444,1444,1294,1294,-33.8688,151.2093,-9.4438,147.1803
2015,Sydney,Port Vila,18,18,18,18,3060,3060,3060,3060,-33.8688,151.2093,-17.7333,168.3167
2015,Sydney,Queenstown,39,39,39,39,6549,6549,6690,6690,-33.8688,151.2093,-45.0312,168.6626
2015,Sydney,Rarotonga,5,5,5,5,1141,1141,1134,1134,-33.8688,151.2093,-21.2292,-159.7761
2015,Sydney,San Francisco,30,30,29,29,8070,8070,7801,7801,-33.8688,151.2093,37.7749,-122.4194
2015,Sydney,Santiago,18,47,18,47,6540,13587,6561,13608,-33.8688,151.2093,-33.4489,-70.6693
2015,Sydney,Seoul,62,62,62,62,17670,17670,17670,17670,-33.8688,151.2093,37.5665,126.9780
2015,Sydney,Shanghai,72,72,72,72,18250,18250,18249,18249,-33.8688,151.2093,31.2304,121.4737
2015,Sydney,Singapore,201,232,201,232,64339,73546,64358,73565,-33.8688,151.2093,1.3521,103.8198
2015,Sydney,Suva,9,9,9,9,1098,1098,1098,1098,-33.8688,151.2093,-18.1248,178.4501
2015,Sydney,Taipei,0,17,0,17,0,5100,0,5100,-33.8688,151.2093,25.0330,121.5654
2015,Sydney,Tokyo,62,62,62,62,18840,18840,18847,18847,-33.8688,151.2093,35.6895,139.6917
2015,Sydney,Tongatapu,8,8,8,8,1402,1402,1396,1396,-33.8688,151.2093,City not found,City not found
2015,Sydney,Toronto,0,31,0,31,0,8370,0,8370,-33.8688,151.2093,43.6532,-79.3832
2015,Sydney,Vancouver,0,31,0,31,0,8370,0,8370,-33.8688,151.2093,49.2827,-123.1207
2015,Sydney,Wellington,106,106,106,106,17644,17644,17712,17712,-33.8688,151.2093,-41.2865,174.7762
2015,Adelaide,Auckland,18,18,18,18,2922,2922,2915,2915,-34.9287,138.5986,-36.8485,174.7633
2015,Adelaide,Denpasar,51,51,51,51,9096,9096,9096,9096,-34.9287,138.5986,-8.6500,115.2167
2015,Adelaide,Dubai,30,30,30,30,10620,10620,10626,10626,-34.9287,138.5986,25.2048,55.2708
2015,Adelaide,Hong Kong,17,17,17,17,4249,4249,4249,4249,-34.9287,138.5986,22.3193,114.1694
2015,Adelaide,Kuala Lumpur,30,30,30,30,8430,8430,8430,8430,-34.9287,138.5986,3.1390,101.6869
2015,Adelaide,Singapore,30,30,30,30,8550,8550,8550,8550,-34.9287,138.5986,1.3521,103.8198
2015,Brisbane,Abu Dhabi,29,30,29,30,7187,7449,7187,7449,-27.4679,153.0281,24.4667,54.3667
2015,Brisbane,Apia,4,4,4,4,704,704,704,704,-27.4679,153.0281,City not found,City not found
2015,Brisbane,Auckland,160,203,160,203,31951,50433,31982,50464,-27.4679,153.0281,-36.8485,174.7633
2015,Brisbane,Bangkok,30,30,30,30,9040,9040,9040,9040,-27.4679,153.0281,13.7563,100.5018
2015,Brisbane,Christchurch,55,55,56,56,9337,9337,9529,9529,-27.4679,153.0281,-43.5321,172.6362
2015,Brisbane,Denpasar,56,56,58,58,12529,12529,13034,13034,-27.4679,153.0281,-8.6500,115.2167
2015,Brisbane,Dubai,0,60,0,60,0,25382,0,25382,-27.4679,153.0281,25.2048,55.2708
2015,Brisbane,Dunedin,15,15,16,16,2622,2622,2798,2798,-27.4679,153.0281,-45.8788,170.5028
2015,Brisbane,Espiritu Santo,0,4,0,5,0,680,0,850,-27.4679,153.0281,-15.3767,166.9592
